time,reward,temperature:thermostat,temperature:userpref,temperature,load_ahu
2002-07-01 00:20:00+00:00,0.0,22.0,25.0,27.49047592343978,0.0
2002-07-01 00:30:00+00:00,0.0,22.0,25.0,27.438159144910514,0.0
2002-07-01 00:40:00+00:00,0.0,22.025982842617964,25.0,27.36333633738132,0.0
2002-07-01 00:50:00+00:00,0.0,22.03518204251779,25.0,27.273671299823796,0.0
2002-07-01 01:00:00+00:00,0.0,22.074331239293883,25.0,27.17613469360225,0.0
2002-07-01 01:10:00+00:00,0.0,22.027005829117684,25.0,27.074932778008847,0.0
2002-07-01 01:20:00+00:00,0.0,22.07097619428987,25.0,26.993803646457874,0.0
2002-07-01 01:30:00+00:00,0.0,22.100000381469727,25.0,26.939562099945537,0.0
2002-07-01 01:40:00+00:00,0.0,22.020704956359396,25.0,26.906298157360343,0.0
2002-07-01 01:50:00+00:00,0.0,22.042905195559385,25.0,26.885307661509383,0.0
2002-07-01 02:00:00+00:00,0.0,22.0,25.0,26.87029863794015,0.0
2002-07-01 02:10:00+00:00,0.0,22.023457586841573,25.0,26.85809240373188,0.0
2002-07-01 02:20:00+00:00,0.0,22.0,25.0,26.845553199182294,0.0
2002-07-01 02:30:00+00:00,0.0,22.05711682024375,25.0,26.83164859161779,0.0
2002-07-01 02:40:00+00:00,0.0,22.001888666801108,25.0,26.81660011030302,0.0
2002-07-01 02:50:00+00:00,0.0,22.0,25.0,26.800922175490623,0.0
2002-07-01 03:00:00+00:00,0.0,22.04780880568933,25.0,26.78498260466199,0.0
2002-07-01 03:10:00+00:00,0.0,22.0,25.0,26.768948646957096,0.0
2002-07-01 03:20:00+00:00,0.0,22.0893570970793,25.0,26.751843154629135,0.0
2002-07-01 03:30:00+00:00,0.0,22.075646581731007,25.0,26.7334829626256,0.0
2002-07-01 03:40:00+00:00,0.0,22.0,25.0,26.714308050784524,0.0
2002-07-01 03:50:00+00:00,0.0,22.060998521977098,25.0,26.69478429344309,0.0
2002-07-01 04:00:00+00:00,0.0,22.04817248705193,25.0,26.675141510832226,0.0
2002-07-01 04:10:00+00:00,0.0,22.09581165802018,25.0,26.655562521022258,0.0
2002-07-01 04:20:00+00:00,0.0,22.01968367455902,25.0,26.63699889964951,0.0
2002-07-01 04:30:00+00:00,0.0,22.0,25.0,26.61967113339428,0.0
2002-07-01 04:40:00+00:00,0.0,22.020132767468226,25.0,26.603267587763412,0.0
2002-07-01 04:50:00+00:00,0.0,22.0,25.0,26.58738851505319,0.0
2002-07-01 05:00:00+00:00,0.0,22.0,25.0,26.57176087419632,0.0
2002-07-01 05:10:00+00:00,0.0,22.069512793350327,25.0,26.556256065802092,0.0
2002-07-01 05:20:00+00:00,0.0,22.027955123133722,25.0,26.540853225691333,0.0
2002-07-01 05:30:00+00:00,0.0,22.020595718510208,25.0,26.525507282132583,0.0
2002-07-01 05:40:00+00:00,0.0,22.0,25.0,26.510264125686383,0.0
2002-07-01 05:50:00+00:00,0.0,22.059130728802216,25.0,26.49513933378797,0.0
2002-07-01 06:00:00+00:00,0.0,22.045000324696886,25.0,26.480115800521375,0.0
2002-07-01 06:10:00+00:00,0.0,22.072782980387984,25.0,26.46517172820943,0.0
2002-07-01 06:20:00+00:00,0.0,22.073094558896656,25.0,26.4584708426539,0.0
2002-07-01 06:30:00+00:00,0.0,22.011586483808287,25.0,26.46218764643281,0.0
2002-07-01 06:40:00+00:00,0.0,22.04510956627138,25.0,26.473931250963187,0.0
2002-07-01 06:50:00+00:00,0.0,22.014481549073196,25.0,26.490633855510236,0.0
2002-07-01 07:00:00+00:00,0.0,22.002772002065626,25.0,26.510387569110573,0.0
2002-07-01 07:10:00+00:00,-1.9524535270034657e-14,22.0,25.0,26.532888191534457,0.0
2002-07-01 07:21:00+00:00,-0.4424109353760412,22.017471725832593,25.0,22.76792026190158,0.8848218707507943
2002-07-01 07:31:25.714286+00:00,-0.48707248823578575,22.086275164579718,25.0,22.151804137039043,0.9741449764713883
2002-07-01 07:45:00+00:00,-0.46161805810209755,22.00286422570406,25.0,22.011451087842786,0.9232361162008542
2002-07-01 07:55:00+00:00,-0.4795463085865397,22.042135298052358,25.0,22.03764916667457,0.9590926171730776
2002-07-01 08:00:00+00:00,-0.47925386167637013,22.046927086461906,25.0,22.042159437816842,0.9585077233499264
2002-07-01 08:10:00+00:00,-0.4757098148237766,22.06710843711636,25.0,22.06026793242984,0.9514196296458608
2002-07-01 08:25:00+00:00,-0.4994430812851684,22.022547879401372,25.0,22.02375295167294,0.9988861625658813
2002-07-01 08:35:00+00:00,-0.49874628784140346,22.03284013281825,25.0,22.03045735670319,0.9974925756774661
2002-07-01 08:45:00+00:00,-0.5006940454121408,22.059581302892497,25.0,22.05586393813932,1.0013880908230695
2002-07-01 08:50:00+00:00,-0.5008554154855883,22.0402459614415,25.0,22.04158875198049,1.0017108309644396
2002-07-01 09:05:00+00:00,-0.5026869692376905,22.07517095273272,25.0,22.071062896254745,1.005373938470456
2002-07-01 09:15:00+00:00,-0.5039290647224768,22.026400660850754,25.0,22.02842743846565,1.0078581294441538
2002-07-01 09:23:20+00:00,-0.573830833982515,22.012227358373877,25.0,22.011571929895165,1.1476616679650133
2002-07-01 09:33:20+00:00,-0.5818768743441686,22.024084019146642,25.0,22.0220947519101,1.1637537486883316
2002-07-01 09:45:00+00:00,-0.586281852804856,22.091516310395093,25.0,22.082469832340564,1.1725637056096265
2002-07-01 09:55:00+00:00,-0.5905833561049305,22.055538526442774,25.0,22.056683556866666,1.1811667122030802
2002-07-01 10:05:00+00:00,-0.5959584789656421,22.0973183112352,25.0,22.091238865461115,1.1919169579260953
2002-07-01 10:15:00+00:00,-0.6005731877066921,22.061720569437824,25.0,22.06322387484097,1.2011463754069531
2002-07-01 10:20:00+00:00,-0.6092978415695417,22.05402411863389,25.0,22.05349207978434,1.218595683137239
2002-07-01 10:30:00+00:00,-0.6165867735343709,22.100000381469727,25.0,22.08489755394849,1.2331735470673084
2002-07-01 10:40:00+00:00,-0.6286202044288366,22.032681652403937,25.0,22.044935098633378,1.2572404088575437
2002-07-01 10:50:00+00:00,-0.6406366846490655,22.032621567712567,25.0,22.033683584166322,1.2812733692978335
2002-07-01 11:00:00+00:00,-0.6534668095133536,22.015943170807304,25.0,22.018592949616714,1.3069336190265974
2002-07-01 11:10:00+00:00,-0.6618345646446636,22.07119027114868,25.0,22.0540045862435,1.323669129289274
2002-07-01 11:20:00+00:00,-0.6742536043161504,22.0,25.0,22.013260549566446,1.3485072086286642
2002-07-01 11:30:00+00:00,-0.6840438480029768,22.100000381469727,25.0,22.073177254708824,1.3680876960059019
2002-07-01 11:40:00+00:00,-0.6949119976425115,22.100000381469727,25.0,22.08990797549407,1.3898239952821738
2002-07-01 11:50:00+00:00,-0.7070217095447933,22.0,25.0,22.024106408841625,1.4140434190869329
2002-07-01 12:00:00+00:00,-0.7126784099927377,22.037399953221552,25.0,22.031245142168352,1.4253568199794582
2002-07-01 12:10:00+00:00,-0.7226074915582059,22.01033757696166,25.0,22.014253387083482,1.4452149831159757
2002-07-01 12:20:00+00:00,-0.6844615290523228,22.079524111123305,25.0,22.05998131285047,1.3689230580981406
2002-07-01 12:30:00+00:00,-0.6800962273475145,22.068489747245735,25.0,22.06410395980666,1.360192454694919
2002-07-01 12:40:00+00:00,-0.685481680456475,22.100000381469727,25.0,22.088240847083057,1.370963360909045
2002-07-01 12:50:00+00:00,-0.6955771006998666,22.0,25.0,22.022298661808257,1.3911542013995462
2002-07-01 13:00:00+00:00,-0.6959099793829974,22.100000381469727,25.0,22.077086077725287,1.3918199587634605
2002-07-01 13:10:00+00:00,-0.702338734327226,22.01737315725552,25.0,22.031812480904765,1.4046774686541714
2002-07-01 13:20:00+00:00,-0.6967252398765023,22.070661072271548,25.0,22.0580404932352,1.393450479752883
2002-07-01 13:30:00+00:00,-0.7056158164561755,22.012381779696398,25.0,22.02290600835823,1.411231632908807
2002-07-01 13:40:00+00:00,-0.7023945111135417,22.086303831542978,25.0,22.0671495660166,1.4047890222247885
2002-07-01 13:50:00+00:00,-0.700563548144406,22.04460143697149,25.0,22.048744072526773,1.4011270962886817
2002-07-01 14:00:00+00:00,-0.6981181927476258,22.02942958971778,25.0,22.032703339794217,1.3962363854952229
2002-07-01 14:10:00+00:00,-0.6992696503713282,22.0,25.0,22.007035841897764,1.3985393007415257
2002-07-01 14:25:00+00:00,-0.7427519164456158,22.023677570543214,25.0,22.01999130150326,1.4855038328900432
2002-07-01 14:31:00+00:00,-0.7430161179647878,22.0,25.0,21.999693900908927,1.4860322359223368
2002-07-01 14:41:00+00:00,-0.7031152634025813,22.069367548197874,25.0,21.992533558264334,1.4062305267992676
2002-07-01 14:53:20+00:00,-0.7531253105078605,22.0415187728221,25.0,21.911144878686144,1.5062506210119042
2002-07-01 15:02:30+00:00,-0.7619942969854862,22.072335215177304,25.0,21.880603828955525,1.523988593970956
2002-07-01 15:15:00+00:00,-0.7860283635015768,22.069755428393506,25.0,21.87980531951654,1.5720567269979353
2002-07-01 15:20:00+00:00,-0.7851391161003728,22.072213510969107,25.0,21.88311757890591,1.5702782322006492
2002-07-01 15:30:00+00:00,-0.7766723179788178,22.0,25.0,21.88912880475781,1.553344635950515
2002-07-01 15:40:00+00:00,-0.7715881122347962,22.07842074447325,25.0,21.906862785664735,1.5431762244668352
2002-07-01 15:50:00+00:00,-0.7673976696526973,22.018344400765727,25.0,21.93354614513435,1.5347953393053355
2002-07-01 16:00:00+00:00,-0.763560643976179,22.03391679350534,25.0,21.962663920627925,1.5271212879516978
2002-07-01 16:10:00+00:00,-0.7599125389946645,22.075332565383064,25.0,21.991260848006263,1.5198250779884492
2002-07-01 16:20:00+00:00,-0.7559144287649024,22.023923512166675,25.0,22.004536824260022,1.5118288575249625
2002-07-01 16:30:00+00:00,-0.7519963754909543,22.015894536211874,25.0,22.004717770892594,1.5039927509751232
2002-07-01 16:40:00+00:00,-0.7481152039837492,22.01548260396021,25.0,21.999622095067593,1.4962304079669684
2002-07-01 16:50:00+00:00,-0.743927503715295,22.037440842163846,25.0,21.99129871583936,1.4878550074305767
2002-07-01 17:00:00+00:00,-0.7395219437932712,22.072527646526794,25.0,21.979304704786166,1.4790438875837617
2002-07-01 17:10:00+00:00,-0.7350048398800455,22.0,25.0,21.963699564287197,1.4700096797596403
2002-07-01 17:21:00+00:00,-0.5913005390956247,22.004331107568134,25.0,21.950398429341032,1.1826010781831322
2002-07-01 17:32:30+00:00,-0.5835764355240475,22.022968385813897,25.0,22.020173944986112,1.1671528710480403
2002-07-01 17:45:00+00:00,-0.5737265453259414,22.01322431542593,25.0,22.012716392598875,1.1474530906518015
2002-07-01 17:50:00+00:00,-0.5664758542813634,22.043377365984966,25.0,22.033879441261604,1.1329517085576888
2002-07-01 18:00:00+00:00,-0.5647307994900889,22.100000381469727,25.0,22.082084818243978,1.129461598979982
2002-07-01 18:15:00+00:00,-0.5578131393890128,22.0,25.0,22.006866186201933,1.1156262787774183
2002-07-01 18:25:00+00:00,-0.5202719048539849,22.0,25.0,21.999346556344612,1.0405438097028417
2002-07-01 18:35:00+00:00,-0.5134872953619986,22.0,25.0,21.99866150806528,1.0269745907221441
2002-07-01 18:45:00+00:00,-0.5069814781262875,22.04892349428485,25.0,22.0437862563553,1.0139629562481818
2002-07-01 18:55:00+00:00,-0.5026374503843302,22.100000381469727,25.0,22.09457049177887,1.0052749007678616
2002-07-01 19:00:00+00:00,-0.49978447377435997,22.029070029287027,25.0,22.041200325763448,0.9995689475479477
2002-07-01 19:10:00+00:00,0.0,22.0,25.0,22.006345611153765,0.9900658496076291
2002-07-01 19:21:00+00:00,0.0,22.017063301327653,25.0,23.65639252906181,0.0
2002-07-01 19:31:00+00:00,0.0,22.05957335756304,25.0,25.404973090376327,0.0
2002-07-01 19:42:00+00:00,0.0,22.0,25.0,25.63631667023012,0.0
2002-07-01 19:50:00+00:00,0.0,22.100000381469727,25.0,25.81747429549375,0.0
2002-07-01 20:05:00+00:00,0.0,22.051404259494547,25.0,26.04161131971756,0.0
2002-07-01 20:15:00+00:00,0.0,22.05004353539789,25.0,26.44216312090145,0.0
2002-07-01 20:25:00+00:00,0.0,22.0,25.0,26.69273741545974,0.0
2002-07-01 20:30:00+00:00,0.0,22.02518912327872,25.0,26.83506200925895,0.0
2002-07-01 20:40:00+00:00,0.0,22.100000381469727,25.0,26.909665385088463,0.0
2002-07-01 20:50:00+00:00,0.0,22.003912255190812,25.0,26.94564661470362,0.0
2002-07-01 21:00:00+00:00,0.0,22.080555144280765,25.0,26.962194870081127,0.0
2002-07-01 21:10:00+00:00,0.0,22.100000381469727,25.0,26.96975508439264,0.0
2002-07-01 21:20:00+00:00,0.0,22.0,25.0,26.973866745378533,0.0
2002-07-01 21:30:00+00:00,0.0,22.03170465106308,25.0,26.97646379399865,0.0
2002-07-01 21:40:00+00:00,0.0,22.035416139163033,25.0,26.977946113303283,0.0
2002-07-01 21:50:00+00:00,0.0,22.061105065686064,25.0,26.97832934189486,0.0
2002-07-01 22:00:00+00:00,0.0,22.0,25.0,26.977700742999144,0.0
2002-07-01 22:10:00+00:00,0.0,22.028566293611277,25.0,26.976185813270902,0.0
2002-07-01 22:20:00+00:00,0.0,22.0,25.0,26.976585240532966,0.0
2002-07-01 22:30:00+00:00,0.0,22.069070951373817,25.0,26.979636668879976,0.0
2002-07-01 22:40:00+00:00,0.0,22.0,25.0,26.98450559335653,0.0
2002-07-01 22:50:00+00:00,0.0,22.038201257280775,25.0,26.99011760926362,0.0
2002-07-01 23:00:00+00:00,0.0,22.0,25.0,26.995798415164437,0.0
2002-07-01 23:10:00+00:00,0.0,22.062629947561106,25.0,27.001291284482214,0.0
2002-07-01 23:20:00+00:00,0.0,22.05841756097732,25.0,27.004974822058642,0.0
2002-07-01 23:30:00+00:00,0.0,22.0,25.0,27.006522791897254,0.0
2002-07-01 23:40:00+00:00,0.0,22.070554355708452,25.0,27.006519237830137,0.0
2002-07-01 23:50:00+00:00,0.0,22.0,25.0,27.005656002757615,0.0
2002-07-02 00:00:00+00:00,0.0,22.0,25.0,27.004366001629485,0.0
2002-07-02 00:10:00+00:00,0.0,22.100000381469727,25.0,27.00282666826041,0.0
2002-07-02 00:20:00+00:00,0.0,22.037608585920353,25.0,27.001896290934294,0.0
2002-07-02 00:30:00+00:00,0.0,22.07413237806881,25.0,27.001772767167967,0.0
2002-07-02 00:40:00+00:00,0.0,22.100000381469727,25.0,27.002185109520127,0.0
2002-07-02 00:50:00+00:00,0.0,22.100000381469727,25.0,27.002803037888345,0.0
2002-07-02 01:00:00+00:00,0.0,22.065849309524282,25.0,27.003423896304447,0.0
2002-07-02 01:10:00+00:00,0.0,22.06118202600686,25.0,27.003972668402575,0.0
2002-07-02 01:20:00+00:00,0.0,22.08450020003272,25.0,26.998359929450462,0.0
2002-07-02 01:30:00+00:00,0.0,22.02419730416665,25.0,26.984906671951894,0.0
2002-07-02 01:40:00+00:00,0.0,22.0,25.0,26.96551494388628,0.0
2002-07-02 01:50:00+00:00,0.0,22.100000381469727,25.0,26.942662805022096,0.0
2002-07-02 02:00:00+00:00,0.0,22.0,25.0,26.917945041789547,0.0
2002-07-02 02:10:00+00:00,0.0,22.0,25.0,26.892142668753326,0.0
2002-07-02 02:20:00+00:00,0.0,22.0,25.0,26.86908758108283,0.0
2002-07-02 02:30:00+00:00,0.0,22.039539233177976,25.0,26.84960782534386,0.0
2002-07-02 02:40:00+00:00,0.0,22.0,25.0,26.832738938519462,0.0
2002-07-02 02:50:00+00:00,0.0,22.01851040629515,25.0,26.81716187401431,0.0
2002-07-02 03:00:00+00:00,0.0,22.100000381469727,25.0,26.80195160254209,0.0
2002-07-02 03:10:00+00:00,0.0,22.0,25.0,26.78666678417489,0.0
2002-07-02 03:20:00+00:00,0.0,22.056944560673116,25.0,26.76018283544935,0.0
2002-07-02 03:30:00+00:00,0.0,22.072631361984577,25.0,26.718987170517355,0.0
2002-07-02 03:40:00+00:00,0.0,22.03402970897514,25.0,26.664579657040917,0.0
2002-07-02 03:50:00+00:00,0.0,22.057595082287264,25.0,26.600521145654753,0.0
2002-07-02 04:00:00+00:00,0.0,22.0,25.0,26.530941625908667,0.0
2002-07-02 04:10:00+00:00,0.0,22.000626322036055,25.0,26.45888350185999,0.0
2002-07-02 04:20:00+00:00,0.0,22.090820307283252,25.0,26.386714729241113,0.0
2002-07-02 04:30:00+00:00,0.0,22.100000381469727,25.0,26.315232198111598,0.0
2002-07-02 04:40:00+00:00,0.0,22.017307663422002,25.0,26.242459230764112,0.0
2002-07-02 04:50:00+00:00,0.0,22.0,25.0,26.170784488164177,0.0
2002-07-02 05:00:00+00:00,0.0,22.0,25.0,26.102848787730895,0.0
2002-07-02 05:10:00+00:00,0.0,22.0,25.0,26.038897241891878,0.0
2002-07-02 05:20:00+00:00,0.0,22.0,25.0,25.991081953169722,0.0
2002-07-02 05:30:00+00:00,0.0,22.07765922964643,25.0,25.960907099085528,0.0
2002-07-02 05:40:00+00:00,0.0,22.08183022958724,25.0,25.942499320840163,0.0
2002-07-02 05:50:00+00:00,0.0,22.02352812920776,25.0,25.930335750405735,0.0
2002-07-02 06:00:00+00:00,0.0,22.0,25.0,25.919860495130127,0.0
2002-07-02 06:10:00+00:00,0.0,22.100000381469727,25.0,25.90932059221117,0.0
2002-07-02 06:20:00+00:00,0.0,22.003713756065338,25.0,25.89765480045696,0.0
2002-07-02 06:30:00+00:00,0.0,22.0,25.0,25.885006175898635,0.0
2002-07-02 06:40:00+00:00,0.0,22.04427176614894,25.0,25.87187902518895,0.0
2002-07-02 06:50:00+00:00,0.0,22.0,25.0,25.858651376874164,0.0
2002-07-02 07:00:00+00:00,0.0,22.0,25.0,25.845462848725308,0.0
2002-07-02 07:10:00+00:00,-6.5711535563294015e-15,22.055233549173693,25.0,25.83233425481328,0.0
2002-07-02 07:21:00+00:00,-0.44310549269440974,22.078587718581844,25.0,22.540733668988132,0.8862109853884309
2002-07-02 07:31:25.714286+00:00,-0.47065217260633024,22.0,25.0,22.035230536318373,0.9413043452125806
2002-07-02 07:45:00+00:00,-0.45522720001299716,22.100000381469727,25.0,22.091550187989768,0.9104544000230185
2002-07-02 07:55:00+00:00,-0.4646612167937286,22.054371329680194,25.0,22.054371761007502,0.9293224335814421
2002-07-02 08:00:00+00:00,-0.46247487498701484,22.062228263622146,25.0,22.057610389126644,0.9249497499687058
2002-07-02 08:10:00+00:00,-0.4632374710976016,22.052000504167054,25.0,22.050433603543595,0.9264749421931815
2002-07-02 08:25:00+00:00,-0.481457502646227,22.09318008503334,25.0,22.08862806219442,0.962915005288797
2002-07-02 08:35:00+00:00,-0.48180172810153976,22.00786590298509,25.0,22.01210973908091,0.9636034562030776
2002-07-02 08:45:00+00:00,-0.48386396906860024,22.100000381469727,25.0,22.092799805543443,0.967727938136385
2002-07-02 08:50:00+00:00,-0.4830644446655514,22.01138804726793,25.0,22.026120082280503,0.9661288893252306
2002-07-02 09:00:00+00:00,-0.4859461866592436,22.0,25.0,22.002865956967604,0.9718923733132411
2002-07-02 09:10:00+00:00,-0.4836733930285172,22.05840124712381,25.0,22.04584905820038,0.9673467860566818
2002-07-02 09:23:20+00:00,-0.5433587207005708,22.012326219014824,25.0,22.012509270966476,1.0867174413947245
2002-07-02 09:33:20+00:00,-0.5459954023850562,22.081986337727642,25.0,22.077523610123276,1.0919908047676463
2002-07-02 09:45:00+00:00,-0.5502466458990617,22.017086478682188,25.0,22.021400639966668,1.1004932917978325
2002-07-02 09:50:00+00:00,-0.5531098526033,22.01245533210863,25.0,22.011235373779982,1.1062197052010405
2002-07-02 10:00:00+00:00,-0.5532446098476305,22.03079680329489,25.0,22.023445994559793,1.1064892196891523
2002-07-02 10:10:00+00:00,-0.5589453312123969,22.02059580195703,25.0,22.018957357581552,1.1178906624243976
2002-07-02 10:20:00+00:00,-0.5561928058459008,22.0,25.0,22.002549125379726,1.1123856116848394
2002-07-02 10:30:00+00:00,-0.5619040042626843,22.053069570448372,25.0,22.037883111917637,1.1238080085220374
2002-07-02 10:40:00+00:00,-0.5630275408980037,22.086307902555745,25.0,22.071592110559138,1.126055081795641
2002-07-02 10:50:00+00:00,-0.5652447032391665,22.100000381469727,25.0,22.090346585896516,1.1304894064747124
2002-07-02 11:05:00+00:00,-0.5698484352385667,22.01503492368647,25.0,22.021266303434928,1.1396968704738433
2002-07-02 11:13:20+00:00,-0.573708712089561,22.022993136737057,25.0,22.02156849711557,1.1474174241787984
