time,reward,temperature:thermostat,temperature:userpref,temperature,load_ahu
2002-07-01 00:20:00+00:00,0.0,22.05810133328862,25.0,27.6575538197485,0.0
2002-07-01 00:30:00+00:00,0.0,22.05888947510195,25.0,27.600424773367017,0.0
2002-07-01 00:40:00+00:00,0.0,22.004842496509468,25.0,27.520493146581124,0.0
2002-07-01 00:50:00+00:00,0.0,22.09104712170324,25.0,27.423605034516772,0.0
2002-07-01 01:00:00+00:00,0.0,22.05844074280222,25.0,27.314687498829517,0.0
2002-07-01 01:10:00+00:00,0.0,22.100000381469727,25.0,27.199656750129463,0.0
2002-07-01 01:20:00+00:00,0.0,22.031297941688337,25.0,27.106528403267934,0.0
2002-07-01 01:30:00+00:00,0.0,22.100000381469727,25.0,27.04396867616239,0.0
2002-07-01 01:40:00+00:00,0.0,22.08136687621237,25.0,27.005788813790325,0.0
2002-07-01 01:50:00+00:00,0.0,22.082253132115625,25.0,26.98165963659795,0.0
2002-07-01 02:00:00+00:00,0.0,22.038784665299005,25.0,26.963980404509023,0.0
2002-07-01 02:10:00+00:00,0.0,22.037202920375933,25.0,26.949012798369957,0.0
2002-07-01 02:20:00+00:00,0.0,22.100000381469727,25.0,26.933529750434648,0.0
2002-07-01 02:30:00+00:00,0.0,22.08692198771155,25.0,26.91663422724638,0.0
2002-07-01 02:40:00+00:00,0.0,22.0,25.0,26.898729078032495,0.0
2002-07-01 02:50:00+00:00,0.0,22.08749549089015,25.0,26.880435612690576,0.0
2002-07-01 03:00:00+00:00,0.0,22.100000381469727,25.0,26.862032750740976,0.0
2002-07-01 03:10:00+00:00,0.0,22.083959107003352,25.0,26.843726382136364,0.0
2002-07-01 03:20:00+00:00,0.0,22.100000381469727,25.0,26.82447169159997,0.0
2002-07-01 03:30:00+00:00,0.0,22.0,25.0,26.804111952858882,0.0
2002-07-01 03:40:00+00:00,0.0,22.06610340211401,25.0,26.782795287710464,0.0
2002-07-01 03:50:00+00:00,0.0,22.024689452655252,25.0,26.761010801828593,0.0
2002-07-01 04:00:00+00:00,0.0,22.100000381469727,25.0,26.73891682741377,0.0
2002-07-01 04:10:00+00:00,0.0,22.0,25.0,26.71676635760017,0.0
2002-07-01 04:20:00+00:00,0.0,22.08983290787245,25.0,26.695437591163028,0.0
2002-07-01 04:30:00+00:00,0.0,22.100000381469727,25.0,26.675306753449192,0.0
2002-07-01 04:40:00+00:00,0.0,22.04884906866124,25.0,26.656037136104636,0.0
2002-07-01 04:50:00+00:00,0.0,22.100000381469727,25.0,26.63735022998295,0.0
2002-07-01 05:00:00+00:00,0.0,22.027403545607342,25.0,26.618906041123523,0.0
2002-07-01 05:10:00+00:00,0.0,22.0,25.0,26.60065038332415,0.0
2002-07-01 05:20:00+00:00,0.0,22.07710180488209,25.0,26.582482843719742,0.0
2002-07-01 05:30:00+00:00,0.0,22.057892118697254,25.0,26.56446592388838,0.0
2002-07-01 05:40:00+00:00,0.0,22.03428770121363,25.0,26.546530518158985,0.0
2002-07-01 05:50:00+00:00,0.0,22.06394706622342,25.0,26.52873642490003,0.0
2002-07-01 06:00:00+00:00,0.0,22.100000381469727,25.0,26.51110936712734,0.0
2002-07-01 06:10:00+00:00,0.0,22.100000381469727,25.0,26.4935289064995,0.0
2002-07-01 06:20:00+00:00,0.0,22.094458725770437,25.0,26.484381286107933,0.0
2002-07-01 06:30:00+00:00,0.0,22.016986017650424,25.0,26.4861759169769,0.0
2002-07-01 06:40:00+00:00,0.0,22.100000381469727,25.0,26.49667068541286,0.0
