time,reward,temperature:thermostat,temperature:userpref,temperature,load_ahu
2002-07-01 00:20:00+00:00,0.0,22.090823406736604,25.0,27.398506703243882,0.0
2002-07-01 00:30:00+00:00,0.0,22.05292772947918,25.0,27.346627595429453,0.0
2002-07-01 00:40:00+00:00,0.0,22.100000381469727,25.0,27.274036727111874,0.0
2002-07-01 00:50:00+00:00,0.0,22.009385436812977,25.0,27.185819325663353,0.0
2002-07-01 01:00:00+00:00,0.0,22.072735107244796,25.0,27.088757147762195,0.0
2002-07-01 01:10:00+00:00,0.0,22.100000381469727,25.0,26.98719472584326,0.0
2002-07-01 01:20:00+00:00,0.0,22.031391898338427,25.0,26.905543863862203,0.0
2002-07-01 01:30:00+00:00,0.0,22.04582550572283,25.0,26.85105035360963,0.0
2002-07-01 01:40:00+00:00,0.0,22.0,25.0,26.81780618043886,0.0
2002-07-01 01:50:00+00:00,0.0,22.039175817802118,25.0,26.79705134088796,0.0
2002-07-01 02:00:00+00:00,0.0,22.07866146470991,25.0,26.782381568578888,0.0
2002-07-01 02:10:00+00:00,0.0,22.01779220632892,25.0,26.77054554623943,0.0
2002-07-01 02:20:00+00:00,0.0,22.0,25.0,26.758366638802126,0.0
2002-07-01 02:30:00+00:00,0.0,22.100000381469727,25.0,26.744790342814888,0.0
2002-07-01 02:40:00+00:00,0.0,22.0750232906027,25.0,26.73000980960485,0.0
2002-07-01 02:50:00+00:00,0.0,22.05888678245185,25.0,26.714626361147655,0.0
2002-07-01 03:00:00+00:00,0.0,22.030626249913723,25.0,26.699003505203855,0.0
2002-07-01 03:10:00+00:00,0.0,22.100000381469727,25.0,26.683355811595682,0.0
2002-07-01 03:20:00+00:00,0.0,22.098524093956826,25.0,26.666780172516624,0.0
2002-07-01 03:30:00+00:00,0.0,22.0,25.0,26.648956965679023,0.0
2002-07-01 03:40:00+00:00,0.0,22.058067365962103,25.0,26.630046135433947,0.0
2002-07-01 03:50:00+00:00,0.0,22.100000381469727,25.0,26.61044453016009,0.0
2002-07-01 04:00:00+00:00,0.0,22.0,25.0,26.590420598321728,0.0
2002-07-01 04:10:00+00:00,0.0,22.007018384288244,25.0,26.57004210564886,0.0
2002-07-01 04:20:00+00:00,0.0,22.100000381469727,25.0,26.55064921056913,0.0
2002-07-01 04:30:00+00:00,0.0,22.061250571609833,25.0,26.532705924546253,0.0
2002-07-01 04:40:00+00:00,0.0,22.0,25.0,26.515887573565333,0.0
2002-07-01 04:50:00+00:00,0.0,22.05081948596595,25.0,26.499788855917338,0.0
2002-07-01 05:00:00+00:00,0.0,22.00799898576338,25.0,26.484090033054624,0.0
2002-07-01 05:10:00+00:00,0.0,22.04975549373564,25.0,26.468599672617398,0.0
2002-07-01 05:20:00+00:00,0.0,22.0,25.0,26.453261708726814,0.0
2002-07-01 05:30:00+00:00,0.0,22.077687887668958,25.0,26.438057304796335,0.0
2002-07-01 05:40:00+00:00,0.0,22.0,25.0,26.422972934161262,0.0
2002-07-01 05:50:00+00:00,0.0,22.018183807358696,25.0,26.40799654341224,0.0
2002-07-01 06:00:00+00:00,0.0,22.076659754288528,25.0,26.393113792395457,0.0
2002-07-01 06:10:00+00:00,0.0,22.0,25.0,26.37831340400293,0.0
2002-07-01 06:20:00+00:00,0.0,22.01003150296293,25.0,26.37181704369128,0.0
2002-07-01 06:30:00+00:00,0.0,22.027316033734053,25.0,26.375897515818128,0.0
