time,reward,temperature:thermostat,temperature:userpref,temperature,load_ahu
2002-07-01 00:20:00+00:00,0.0,22.04128172052026,25.0,27.45564804142885,0.0
2002-07-01 00:30:00+00:00,0.0,22.100000381469727,25.0,27.404575534436695,0.0
2002-07-01 00:40:00+00:00,0.0,22.06788396206838,25.0,27.332846037612192,0.0
2002-07-01 00:50:00+00:00,0.0,22.0,25.0,27.24505312955385,0.0
2002-07-01 01:00:00+00:00,0.0,22.086688163758595,25.0,27.147954415347396,0.0
2002-07-01 01:10:00+00:00,0.0,22.100000381469727,25.0,27.04641387763342,0.0
2002-07-01 01:20:00+00:00,0.0,22.04896873373088,25.0,26.964835458771,0.0
2002-07-01 01:30:00+00:00,0.0,22.038845503992007,25.0,26.910330979172603,0.0
2002-07-01 01:40:00+00:00,0.0,22.0,25.0,26.877060599627118,0.0
2002-07-01 01:50:00+00:00,0.0,22.009349506996045,25.0,26.856244741187087,0.0
2002-07-01 02:00:00+00:00,0.0,22.0,25.0,26.841548195154594,0.0
2002-07-01 02:10:00+00:00,0.0,22.0,25.0,26.829684846871885,0.0
2002-07-01 02:20:00+00:00,0.0,22.0,25.0,26.817517759380003,0.0
2002-07-01 02:30:00+00:00,0.0,22.0,25.0,26.80399062602158,0.0
2002-07-01 02:40:00+00:00,0.0,22.0,25.0,26.789314878870794,0.0
2002-07-01 02:50:00+00:00,0.0,22.083825112270517,25.0,26.774005088518102,0.0
2002-07-01 03:00:00+00:00,0.0,22.03753723069272,25.0,26.758430445097797,0.0
2002-07-01 03:10:00+00:00,0.0,22.043358002597188,25.0,26.74275745275641,0.0
2002-07-01 03:20:00+00:00,0.0,22.09468830287625,25.0,26.726062873379032,0.0
2002-07-01 03:30:00+00:00,0.0,22.057014945086394,25.0,26.708029559446736,0.0
2002-07-01 03:40:00+00:00,0.0,22.031000152766836,25.0,26.689109773453442,0.0
2002-07-01 03:50:00+00:00,0.0,22.041588048584757,25.0,26.6698102744525,0.0
2002-07-01 04:00:00+00:00,0.0,22.100000381469727,25.0,26.650442187033473,0.0
2002-07-01 04:10:00+00:00,0.0,22.054491712895413,25.0,26.631129267803416,0.0
2002-07-01 04:20:00+00:00,0.0,22.045769432439357,25.0,26.612803839263588,0.0
