Time,AHU_Power,R1_Temp,R1_Setpiont,R2_Temp,R2_Setpiont,R3_Temp,R3_Setpiont,R4_Temp,R4_Setpiont,R5_Temp,R5_Setpiont,R6_Temp,R6_Setpiont,R7_Temp,R7_Setpiont,R8_Temp,R8_Setpiont
27-Oct-2024 04:00:00,0.0159225808756967,24.9640769958496,24,24.7891044616699,20,23.0853729248047,20,24.5908584594727,22,26.5358448028564,24,24.1136322021484,28,24.1136302947998,23,24.6255779266357,22
27-Oct-2024 04:15:00,0.0158843751414679,25.004524230957,24,24.762825012207,20,23.1285953521729,20,24.615894317627,22,26.5502643585205,24,24.1232032775879,28,24.1484088897705,23,24.6481704711914,22
27-Oct-2024 04:30:00,0.015950000161926,24.9694938659668,24,24.7308368682861,20,23.1541538238525,20,24.6351356506348,22,26.5574760437012,24,24.1164283752441,28,24.1915149688721,23,24.6762809753418,22
27-Oct-2024 04:45:00,0.015933333337307,24.9748992919922,24,24.7439498901367,20,23.1782150268555,20,24.6529188156128,22,26.5589179992676,24,24.1355285644531,28,24.2250185012817,23,24.7022743225098,22
27-Oct-2024 05:00:00,0.0158531249617226,24.9688262939453,24,24.7546424865723,20,23.1958236694336,20,24.6657857894897,22,26.5776634216309,24,24.1296825408936,28,24.247052192688,23,24.7219209671021,22
27-Oct-2024 05:15:00,0.0159322580983562,24.9669990539551,24,24.7672481536865,20,23.215015411377,20,24.6837196350098,22,26.5848770141602,24,24.1473731994629,28,24.2706356048584,23,24.7770118713379,22
27-Oct-2024 05:30:00,0.0158562500728294,24.9494915008545,24,24.7826042175293,20,23.2359466552734,20,24.7007455825806,22,26.5906486511231,24,24.1495552062988,28,24.2945442199707,23,24.8220987319946,22
27-Oct-2024 05:45:00,0.0158366667727629,24.9502086639404,24,24.787317276001,20,23.2607002258301,20,24.71533203125,22,26.6079540252686,24,24.1600112915039,28,24.3243799209595,23,24.8591995239258,22
27-Oct-2024 06:00:00,0.0158483873331739,24.9739627838135,24,24.8012371063232,20,23.2827568054199,20,24.7349119186401,22,26.6166114807129,24,24.1811351776123,28,24.344801902771,23,24.8304281234741,22
27-Oct-2024 06:15:00,0.0158935486669502,24.9496994018555,24,24.8056468963623,20,23.2988834381104,20,24.7491550445557,22,26.6339225769043,24,24.2047462463379,28,24.3589458465576,23,24.8228645324707,22
27-Oct-2024 06:30:00,0.0157900001232823,24.9565811157227,24,24.8186721801758,20,23.3111381530762,20,24.7642850875854,22,26.6411399841309,24,24.2171058654785,28,24.3729429244995,23,24.8166160583496,22
27-Oct-2024 06:45:00,0.0158612905370612,24.9417400360107,24,24.8219699859619,20,23.3296089172363,20,24.7758045196533,22,26.6555671691895,24,24.2153091430664,28,24.3787660598755,23,24.8113174438477,22
27-Oct-2024 07:00:00,0.0158466666315993,24.9386940002441,24,24.8269500732422,20,23.3484802246094,20,24.7877540588379,22,26.6627807617188,24,24.2147922515869,28,24.3690719604492,23,24.8144989013672,22
27-Oct-2024 07:15:00,0.0158406250993721,24.9649124145508,24,24.8482818603516,20,23.3679943084717,20,24.8119564056396,22,26.6815414428711,24,24.2078018188477,28,24.3813533782959,23,24.8388757705688,22
27-Oct-2024 07:30:00,0.0158096773009146,24.9830665588379,24,24.8728351593018,20,23.3824520111084,20,24.8370456695557,22,26.7031955718994,24,24.222339630127,28,24.4027347564697,23,24.8758993148804,22
27-Oct-2024 07:45:00,0.0159322580983562,25.0119361877441,24,24.9018497467041,20,23.4062805175781,20,24.8620653152466,22,26.7306251525879,24,24.2308979034424,28,24.410964012146,23,24.9487648010254,22
27-Oct-2024 08:00:00,0.015833333445092,25.0584506988525,24,24.9135780334473,20,23.4491195678711,20,24.8995409011841,22,26.7725009918213,24,24.2397041320801,28,24.4230318069458,23,25.0180101394653,22
27-Oct-2024 08:15:00,0.0158343750517815,25.1162395477295,24,24.9345512390137,20,23.488000869751,20,24.9321222305298,22,26.8317260742188,24,24.2663955688477,28,24.4342584609985,23,25.0312299728394,22
27-Oct-2024 08:30:00,0.0158343751681969,25.1876773834229,24,24.9989185333252,20,23.5240993499756,20,24.9687147140503,22,26.9068737030029,24,24.2849521636963,28,24.4447336196899,23,25.0270872116089,22
27-Oct-2024 08:45:00,0.0158322580278881,25.2393455505371,24,25.0749282836914,20,23.5494709014893,20,24.9986343383789,22,26.9719429016113,24,24.3148097991943,28,24.4613494873047,23,25.0391302108765,22
